type,name,glon,glat,distance (parsecs),x (parsecs),y (parsecs),z (parsecs),radius (parsecs),log10 age (years),Arm (masers),Source
open cluster,Alessi_2,152.333,6.365,618.2,-544.140776930048,285.280627445751,68.5347976295455,5.97763877966559,8.698,,2020A&A...633A..99C
open cluster,Alessi_20,117.615,-3.705,427.3,-197.651565526579,377.831620535172,-27.6118664464883,1.75259092269924,7.575,,2020A&A...633A..99C
open cluster,Alessi_21,223.457,-0.014,571.8,-415.064330465214,-393.28974313424,-0.139717095890348,4.66066638248364,7.7,,2020A&A...633A..99C
open cluster,Alessi_24,328.984,-14.572,479,397.308905001156,-238.878306038722,-120.514683382783,3.89590514098503,7.03,,2020A&A...633A..99C
open cluster,Alessi_3,257.449,-15.064,278.1,-58.3567770529171,-262.126013476676,-72.2775873339822,7.48144919830818,8.87,,2020A&A...633A..99C
open cluster,Alessi_31,15.339,7.709,663.9,634.463785176115,174.033923751197,89.0567722509623,3.83541940731997,9.01,,2020A&A...633A..99C
open cluster,Alessi_37,101.732,-11.38,707.9,-141.110405786013,679.485047846424,-139.679394085345,5.22633853678368,8.48,,2020A&A...633A..99C
open cluster,Alessi_43,262.546,1.501,942.8,-122.267633375133,-934.511941951434,24.6960761863856,4.7719803645803,7.48,,2020A&A...633A..99C
open cluster,Alessi_44,40.121,-10.332,655.6,493.198643590919,415.620864797514,-117.58296945155,14.8318522452829,8.42,,2020A&A...633A..99C
open cluster,Alessi_5,288.058,-1.966,395.3,122.462799827506,-375.607564926611,-13.5613357863292,3.7395248462049,7.765,,2020A&A...633A..99C
open cluster,Alessi_53,202.259,-0.664,4406,-4077.39552857312,-1668.85427376987,-51.0599303951529,1.69178263368571,7,,2020A&A...633A..99C
open cluster,Alessi_59,211.077,1.195,3903.7,-3342.6918106761,-2014.61092527911,81.4123368105761,0.408794509554927,7,,2020A&A...633A..99C
open cluster,Alessi_6,313.643,-5.544,885.5,608.280464407597,-637.798259292692,-85.548273292275,4.54377769392236,8.32,,2020A&A...633A..99C
open cluster,Alessi_60,215.188,1.944,2737,-2235.56856907248,-1576.31904064524,92.8464058244193,2.29294429452565,8.64,,2020A&A...633A..99C
open cluster,Alessi_62,52.816,8.685,617.3,368.803752088786,486.162849458423,93.2135518672015,2.75814122696554,8.95,,2020A&A...633A..99C
open cluster,Alessi_8,326.501,4.259,663.1,551.429105662583,-364.969122654283,49.2452123269575,2.59242754045985,8.105,,2020A&A...633A..99C
open cluster,Alessi_9,344.269,-9.058,206.1,195.906655692388,-55.1812652645181,-32.4471912379361,6.22491565288059,8.55,,2020A&A...633A..99C
open cluster,Alessi_Teutsch_11,87.435,9.268,645.7,28.5196216941484,636.632429879724,103.991684301493,2.8963043061535,8.15,,2020A&A...633A..99C
open cluster,Alessi_Teutsch_12,330.635,-10.337,602.2,516.307195517714,-290.508764546283,-108.057288409554,5.13969707061824,7.07,,2020A&A...633A..99C
open cluster,Alessi_Teutsch_3,266.426,-12.849,691.6,-42.033137605886,-672.97061063201,-153.799650742727,5.92685736461985,8.57,,2020A&A...633A..99C
open cluster,Alessi_Teutsch_5,104.536,4.179,876.8,-219.481405033318,846.477178830352,63.8947459812527,6.53452199591058,7.02,,2020A&A...633A..99C
open cluster,Alessi_Teutsch_8,297.033,1.376,1004,456.190035122353,-894.049990232732,24.1094757288204,5.22193258230495,8.65,,2020A&A...633A..99C
open cluster,Andrews_Lindsay_5,27.733,-0.667,6014.6,5323.31659982814,2798.71599728968,-70.0164588436487,2.41441531306877,6,,2020A&A...633A..99C
open cluster,Antalova_2,355.141,0.929,1148.4,1144.12242908243,-97.2612087778935,18.6194666300021,1.9442078870617,6,,2020A&A...633A..99C
open cluster,Archinal_1,38.259,1.775,1802.1,1414.36539508906,1115.35605708715,55.8193971086708,1.25810334240237,8,,2020A&A...633A..99C
open cluster,Arp_Madore_2,248.123,-5.884,14624.6,-5420.63965709639,-13499.9214159671,-1499.23734966415,6.63643342199407,9.335,,2020A&A...633A..99C
open cluster,Auner_1,231.992,-6.16,8184.7,-5010.80515728272,-6411.69263476352,-878.261534548904,3.71409930042496,9.35,,2020A&A...633A..99C
open cluster,Aveni_Hunter_1,110.284,-12.823,420.6,-142.174494890537,384.677704230755,-93.3479344730063,3.64115495503512,8.26,,2020A&A...633A..99C
open cluster,BDSB_30,105.298,4.05,878.5,-231.204086602839,845.255723526571,62.0458071405299,0.36798524101267,6.55,,2020A&A...633A..99C
open cluster,BDSB_91,219.468,-10.554,941.9,-714.826670322338,-588.587415839624,-172.520419983006,0.591813301962756,6.65,,2020A&A...633A..99C
open cluster,BDSB_93,220.888,-2.462,1250.8,-944.720171653542,-817.996019096761,-53.7303453623198,0.785900921642441,6.5,,2020A&A...633A..99C
open cluster,BDSB_96,225.477,-2.561,1145,-802.066983400142,-815.534180961731,-51.1620349719943,0.899281081997347,7.16,,2020A&A...633A..99C
open cluster,BH_111,291.956,-3.161,2714.8,1013.50430496145,-2514.06806284369,-149.699162368977,1.37408387480021,8.35,,2020A&A...633A..99C
open cluster,BH_118,291.604,2.366,10650.2,3917.94852635189,-9893.59035084645,439.669596964636,4.27526451754814,8.6,,2020A&A...633A..99C
open cluster,BH_121,294.886,-1.658,2405,1011.63436416988,-2180.7748221077,-69.5851168837203,6.46419151705298,6.64,,2020A&A...633A..99C
open cluster,BH_132,300.25,-1.315,2557.8,1288.21371939115,-2208.9365465595,-58.6991179336391,2.05353389516129,9.4,,2020A&A...633A..99C
open cluster,BH_144,305.359,-3.161,13493.3,7796.66162437624,-10987.6115766545,-744.045862528849,5.65206061759392,8.9,,2020A&A...633A..99C
open cluster,BH_150,308.128,-0.946,4837.7,2986.48741116757,-3804.97764749379,-79.8707393870847,2.11084496455161,7.5,,2020A&A...633A..99C
open cluster,BH_151,308.672,0.596,4881.2,3049.90743265456,-3810.72172705693,50.774119142886,0.681544096015795,6.6,,2020A&A...633A..99C
open cluster,BH_164,314.323,-6.235,417.9,290.26062131434,-297.202335610309,-45.3867097506594,4.66088731788528,8.2,,2020A&A...633A..99C
open cluster,BH_19,249.881,-0.022,4563.6,-1569.74635576934,-4285.12990094882,-1.75229656331003,1.99124626996873,8.45,,2020A&A...633A..99C
open cluster,BH_200,341.153,0.283,2296,2172.87250294138,-741.695677487412,11.3405448623582,2.16392966050658,7.35,,2020A&A...633A..99C
open cluster,BH_202,344.259,1.598,1724.7,1659.37446325852,-467.71062577487,48.0962703623898,1.92650919222891,8.05,,2020A&A...633A..99C
open cluster,BH_211,344.95,0.456,1808.6,1746.50897565031,-469.60959532522,14.393955376778,2.5884158050677,9,,2020A&A...633A..99C
open cluster,BH_217,346.781,-1.51,2952.8,2873.56181165707,-674.993247677467,-77.8104760038444,2.00990751437485,7.7,,2020A&A...633A..99C
open cluster,BH_221,353.972,3.014,1095.5,1087.93563803561,-114.884209815721,57.6013526495892,2.90625927522293,8.01,,2020A&A...633A..99C
open cluster,BH_222,349.121,-0.443,6976.5,6850.91323809534,-1316.67402367597,-53.9404251646134,2.43525800421729,7.78,,2020A&A...633A..99C
open cluster,BH_23,253.969,-1.03,437.5,-120.799344125655,-420.418742003835,-7.86446633437199,2.84056327160194,8.4,,2020A&A...633A..99C
open cluster,BH_245,359.419,-0.513,2736.3,2736.04964594687,-27.7454874715428,-24.4992416004866,0.764119129019661,7.17,,2020A&A...633A..99C
open cluster,BH_37,262.345,-1.785,3670,-488.635502214501,-3635.52842578397,-114.317152222633,2.17782209626965,8.84,,2020A&A...633A..99C
open cluster,BH_54,264.468,-0.279,2229.4,-214.915338757096,-2218.99028963791,-10.8559504236289,1.86769821345104,6.85,,2020A&A...633A..99C
open cluster,BH_55,261.527,3.745,4671.2,-686.800458804553,-4610.34986934107,305.104329783569,3.91333627642975,9.05,,2020A&A...633A..99C
open cluster,BH_56,264.47,1.548,903,-86.9875774040527,-898.46930584484,24.3940122174634,3.38848538065269,7.24,,2020A&A...633A..99C
open cluster,BH_66,276,-3.013,7927.3,827.483019344577,-7872.97502572486,-416.678997561801,3.18222234417751,8.9,,2020A&A...633A..99C
open cluster,BH_67,273.763,-0.381,7888,517.674322930791,-7870.81990852895,-52.4524821380961,3.44178950335554,9.11,,2020A&A...633A..99C
open cluster,BH_72,275.491,-1.178,7181.9,687.086419344657,-7147.43307379268,-147.649307504957,2.88299959048459,9.1,,2020A&A...633A..99C
open cluster,BH_73,273.638,0.944,7456.6,473.075113663206,-7440.56393656554,122.848698458467,1.8219911303196,9.1,,2020A&A...633A..99C
open cluster,BH_78,279.186,-2.615,5575.4,889.129892569168,-5498.16574773927,-254.37492904489,1.26501815421185,8.6,,2020A&A...633A..99C
open cluster,BH_84,282.057,-2.418,4378.7,913.828998516784,-4278.29441642213,-184.735318445203,1.83414567424266,8.75,,2020A&A...633A..99C
open cluster,BH_85,276.914,4.546,7405.7,888.689188277486,-7328.71668552428,586.97168582196,4.00686969185007,8.85,,2020A&A...633A..99C
open cluster,BH_87,280.724,0.122,2245.8,417.893462914611,-2206.57196263804,4.78198211611005,2.58697703075672,8.4,,2020A&A...633A..99C
open cluster,BH_90,283.139,-1.451,2513.6,571.19380741098,-2447.01273889661,-63.6494308932935,1.88643598553014,7.943,,2020A&A...633A..99C
open cluster,BH_92,282.988,0.431,2400.8,539.557278292318,-2339.3145228243,18.0595333571968,0.838037327675033,8.91,,2020A&A...633A..99C
open cluster,BH_99,286.585,-0.592,443.6,126.613302648861,-425.122364159432,-4.58334854050525,4.15772640373152,7.605,,2020A&A...633A..99C
open cluster,Barkhatova_1,86.208,0.818,1981.5,131.032315952477,1976.96043022319,28.288504871375,2.49002764793343,8.72,,2020A&A...633A..99C
open cluster,Basel_1,27.326,-1.946,1805,1602.65344431903,828.112343303784,-61.2934277085855,2.20522460708633,8.135,,2020A&A...633A..99C
open cluster,Basel_10,134.304,-2.61,2122.1,-1480.67551118228,1517.09266619227,-96.6347906850068,1.1852043490432,7.6,,2020A&A...633A..99C
open cluster,Basel_11a,228.284,-0.768,1354,-900.923234246767,-1010.6057354955,-18.1486467246687,1.84327826832758,8.3,,2020A&A...633A..99C
open cluster,Basel_11b,187.442,-1.117,1777.1,-1761.79571551381,-230.130686017051,-34.642952392795,2.01605686381168,8.4,,2020A&A...633A..99C
open cluster,Basel_17,290.274,1.324,2142.1,742.060934374823,-2008.85245027168,49.4955827545489,3.40219237025334,7.975,,2020A&A...633A..99C
open cluster,Basel_18,307.151,0.267,1861.7,1124.30136030266,-1483.84570496542,8.67554478114726,1.94956839370975,7.92,,2020A&A...633A..99C
open cluster,Basel_4,179.305,1.272,3172.7,-3171.68482224038,38.4745454124934,70.43002005741,1.82734422093544,8.665,,2020A&A...633A..99C
open cluster,Basel_8,203.849,-0.156,1528.5,-1397.98264860076,-618.012495646499,-4.16166264635417,8.24338342381108,7.925,,2020A&A...633A..99C
open cluster,Berkeley_1,117.82,-1.982,3784.4,-1765.10540877561,3344.98957397207,-130.885468747482,2.37780896055617,8.6,,2020A&A...633A..99C
open cluster,Berkeley_10,138.619,8.881,2496.5,-1850.74208842793,1630.55820232729,385.41655509933,3.57291831104252,8.81,,2020A&A...633A..99C
open cluster,Berkeley_101,114.511,2.63,4847.9,-2009.11978648087,4406.36898957292,222.450941335855,2.03068372214607,8.86,,2020A&A...633A..99C
open cluster,Berkeley_102,113.006,-4.826,12609.9,-4910.82409246362,11565.8089614606,-1060.87125037693,10.7841320231371,9.14,,2020A&A...633A..99C
open cluster,Berkeley_103,114.558,-2.494,8173.4,-3393.76322788344,7427.00088318842,-355.663596934874,3.13836045804965,8.7,,2020A&A...633A..99C
open cluster,Berkeley_104,117.626,1.211,4407,-2043.06124467053,3903.70014871108,93.1391404213012,2.92283351369805,8.805,,2020A&A...633A..99C
open cluster,Berkeley_11,157.066,-3.65,2849.6,-2619.02810919851,1108.15272768868,-181.409634099844,1.88992656696936,8.7,,2020A&A...633A..99C
open cluster,Berkeley_12,161.64,-2.014,4324,-4101.356632377,1361.16036116746,-151.961328118943,2.71684968434755,9.6,,2020A&A...633A..99C
open cluster,Berkeley_13,155.069,5.919,4219.5,-3805.91114231766,1769.14864765826,435.124912262233,4.78687295979594,8.87,,2020A&A...633A..99C
open cluster,Berkeley_14,162.805,0.655,4626.7,-4419.61696276812,1367.67735609535,52.8908502137136,4.11830966126235,9.3,,2020A&A...633A..99C
open cluster,Berkeley_14A,163.004,0.814,1097.1,-1049.07845755008,320.655388159868,15.5859535606682,8.15720138989287,6.97,,2020A&A...633A..99C
open cluster,Berkeley_15,162.26,1.612,2720.5,-2590.11203312264,828.603045884875,76.5303745161787,2.84890197942062,9.4,,2020A&A...633A..99C
open cluster,Berkeley_17,175.658,-3.677,3229.7,-3213.80100850814,244.016200833026,-207.12619690203,4.0021938670263,9.6,,2020A&A...633A..99C
open cluster,Berkeley_18,163.589,5.03,5523.5,-5278.06643565089,1554.52058281666,484.285771476724,11.2791972421092,9.63,,2020A&A...633A..99C
open cluster,Berkeley_19,176.917,-3.61,6106.9,-6085.9612594458,327.792871500388,-384.519169767094,3.94366449552885,9.5,,2020A&A...633A..99C
open cluster,Berkeley_2,119.703,-2.316,6831.4,-3382.22201557138,5928.94507580039,-276.062466711074,3.21922164635333,8.98,,2020A&A...633A..99C
open cluster,Berkeley_20,203.485,-17.377,14402.1,-12606.2347536899,-5477.42305307714,-4301.29822756819,3.77046104916324,9.78,,2020A&A...633A..99C
open cluster,Berkeley_21,186.817,-2.49,5312.7,-5270.16029551939,-630.014546297167,-230.810357187305,2.87444760277784,9.3,,2020A&A...633A..99C
open cluster,Berkeley_22,199.874,-8.071,10149.1,-9450.10370676997,-3416.04031775953,-1424.93483666228,3.89697483602805,9.5,,2020A&A...633A..99C
open cluster,Berkeley_23,192.595,5.392,5569,-5410.93714207256,-1208.99197216078,523.315063599797,3.6935012112059,8.97,,2020A&A...633A..99C
open cluster,Berkeley_24,212.156,-3.431,5392.5,-4557.11914448592,-2864.88600554128,-322.722060314472,4.79996214328943,9.21,,2020A&A...633A..99C
open cluster,Berkeley_25,226.613,-9.629,9467.7,-6411.95182388569,-6783.53135830555,-1583.64118696572,3.1396083293146,9.7,,2020A&A...633A..99C
open cluster,Berkeley_27,207.781,2.609,4556.6,-4027.2073658226,-2121.59915983876,207.416001397315,1.59055351852885,9.3,,2020A&A...633A..99C
open cluster,Berkeley_28,210.408,1.482,4201.5,-3622.34220499609,-2125.8954729949,108.662955066936,1.53993024792955,7.535,,2020A&A...633A..99C
open cluster,Berkeley_29,197.947,7.982,19244.6,-18130.8209244681,-5872.52433015454,2672.34349525149,4.7023429587947,9.1,,2020A&A...633A..99C
open cluster,Berkeley_30,210.775,2.875,5192.5,-4455.69367043564,-2653.49215530589,260.441062372821,2.17502944104529,8.495,,2020A&A...633A..99C
open cluster,Berkeley_31,206.24,5.134,5900.6,-5271.309763507,-2598.37863919831,528.017219902635,3.19253214466296,9.3,,2020A&A...633A..99C
open cluster,Berkeley_32,207.955,4.409,3237.2,-2851.0086298302,-1513.03715091902,248.861834302858,3.55948874287587,9.45,,2020A&A...633A..99C
open cluster,Berkeley_33,225.448,-4.6,5793,-4051.02464190694,-4114.87573101145,-464.59236863708,3.2354218905835,9.04,,2020A&A...633A..99C
open cluster,Berkeley_34,214.165,1.882,7915.3,-6545.77461294897,-4442.66090421669,259.947872884613,3.31555330470983,9.45,,2020A&A...633A..99C
open cluster,Berkeley_35,212.606,5.367,5281.1,-4429.27393884145,-2833.29244063035,493.967135108055,3.59473129712986,9.065,,2020A&A...633A..99C
open cluster,Berkeley_36,227.496,-0.563,4253.5,-2873.70313608178,-3135.6571411046,-41.7950848000491,3.41492940146553,9.4,,2020A&A...633A..99C
open cluster,Berkeley_37,217.132,5.958,4423.1,-3507.25460484773,-2655.59635420258,459.115181975468,3.08790682746791,8.8,,2020A&A...633A..99C
open cluster,Berkeley_39,223.532,10.087,4357.3,-3110.16928103593,-2954.74351011929,763.15209670708,4.18270901708701,9.5,,2020A&A...633A..99C
open cluster,Berkeley_4,122.254,1.528,3077.9,-1642.00975800772,2602.02541890348,82.0736497762415,1.77274333457849,7.3,,2020A&A...633A..99C
open cluster,Berkeley_43,45.682,-0.135,4658.5,3254.6058365086,3333.02304512318,-10.9763218764337,3.90269674682051,8.785,,2020A&A...633A..99C
open cluster,Berkeley_44,53.218,3.343,3016,1802.82335531459,2411.46277450844,175.872785536299,2.63195718012415,9.15,,2020A&A...633A..99C
open cluster,Berkeley_45,50.029,1.164,3945,2533.74424124034,3022.70454317105,80.1396573146218,1.30821158878567,8.86,,2020A&A...633A..99C
open cluster,Berkeley_47,52.545,-0.041,2323,1412.70454463007,1844.06944183987,-1.66230379760988,1.17577605759573,7.97,,2020A&A...633A..99C
open cluster,Berkeley_49,70.979,2.578,3175,1033.73183412152,2998.60449338999,142.809619231672,1.05286990985919,8.46,,2020A&A...633A..99C
open cluster,Berkeley_5,129.282,0.759,8555.1,-5416.08136023707,6621.40134793225,113.326514521542,2.83697869790121,8.83,,2020A&A...633A..99C
open cluster,Berkeley_51,72.146,0.293,5098.4,1563.11091554512,4852.801981146,26.0721592727267,1.77967740395634,8.255,,2020A&A...633A..99C
open cluster,Berkeley_52,67.897,-3.174,5692.6,2138.68460316558,5266.1540063861,-315.190274605915,2.781929385433,9,,2020A&A...633A..99C
open cluster,Berkeley_53,90.3,3.762,3623.5,-18.9316330315798,3615.64253134008,237.745512755647,5.62854301168548,9.09,,2020A&A...633A..99C
open cluster,Berkeley_54,83.076,-4.134,6706,806.322848901473,6639.77212851994,-483.431013350563,3.86237915516533,8.985,,2020A&A...633A..99C
open cluster,Berkeley_55,93.024,1.804,2958.4,-155.990839875666,2952.81625642438,93.1320227997828,1.60064859451088,8.57,,2020A&A...633A..99C
open cluster,Berkeley_56,85.979,-5.197,13136.2,917.351202938412,13049.9960277696,-1189.88271928985,9.40006919369208,9.4,,2020A&A...633A..99C
open cluster,Berkeley_58,116.754,-1.319,3216.5,-1447.55849425859,2871.40465803093,-74.040161656294,3.36831215467982,8.47,,2020A&A...633A..99C
open cluster,Berkeley_59,118.23,5.019,1058.1,-498.575131335131,928.670782909878,92.5690303703671,2.53002886940402,6.1,,2020A&A...633A..99C
open cluster,Berkeley_6,130.101,-0.976,2949.5,-1899.6063837887,2255.77519303527,-50.2405728061685,2.26505384191699,8.6,,2020A&A...633A..99C
open cluster,Berkeley_60,118.851,-1.669,3776.6,-1821.56291484976,3306.43572278519,-109.995083226448,2.63656460957593,8.4,,2020A&A...633A..99C
open cluster,Berkeley_61,122.613,4.329,2958,-1589.70104735364,2484.50409889332,223.280009461298,1.23904421504323,8.985,,2020A&A...633A..99C
open cluster,Berkeley_62,124.009,1.066,2572,-1438.33009082234,2131.68969194469,47.8498389941242,3.63608175961662,7.3,,2020A&A...633A..99C
open cluster,Berkeley_63,132.488,2.491,4966.5,-3351.38194351759,3658.92981351283,215.856291201412,3.55395347592696,8.9,,2020A&A...633A..99C
open cluster,Berkeley_65,135.848,0.258,2112.1,-1515.40458317806,1471.19845937531,9.51064743529206,0.921577536769425,7.2,,2020A&A...633A..99C
open cluster,Berkeley_66,139.431,0.175,5345.8,-4060.77528999401,3476.69600157919,16.3277915650216,5.03829929404881,9.15,,2020A&A...633A..99C
open cluster,Berkeley_67,154.852,2.481,2253,-2037.53341325246,956.532731763331,97.5280623470471,3.22442818136543,9.242,,2020A&A...633A..99C
open cluster,Berkeley_68,162.039,-2.404,3222.8,-3063.04397142515,992.938764374954,-135.18165303607,5.62485282475567,9.11,,2020A&A...633A..99C
open cluster,Berkeley_69,174.442,-1.853,3472.2,-3454.06886620333,336.118289752038,-112.274675768907,2.30285058458415,9.01,,2020A&A...633A..99C
open cluster,Berkeley_7,130.136,0.375,2733.2,-1761.79423673546,2089.53183859948,17.8886244523661,2.14665070158528,7.25,,2020A&A...633A..99C
open cluster,Berkeley_70,166.865,3.628,4849.6,-4713.25683326629,1099.84473378167,306.874152123183,5.16313268245954,9.35,,2020A&A...633A..99C
open cluster,Berkeley_71,176.631,0.894,3930,-3922.73048991647,230.923308943728,61.3182588318499,2.46929215066741,9.02,,2020A&A...633A..99C
open cluster,Berkeley_72,186.267,-2.564,5482.2,-5443.98276558797,-597.84776839646,-245.247902752471,3.82729823190626,8.84,,2020A&A...633A..99C
open cluster,Berkeley_73,215.261,-9.393,6345.4,-5111.74497531333,-3614.09592984297,-1035.60372597408,1.77197000375739,9.15,,2020A&A...633A..99C
open cluster,Berkeley_75,234.308,-11.191,8510.8,-4871.02291996473,-6780.74338523356,-1651.77828318138,4.75332791755188,9.3,,2020A&A...633A..99C
open cluster,Berkeley_76,225.102,-1.994,4043.3,-2852.22241150073,-2862.39579036596,-140.685978790397,3.66958368511379,8.87,,2020A&A...633A..99C
open cluster,Berkeley_77,219.253,5.181,3497.2,-2697.0259183754,-2203.79809610301,315.805299550323,1.70905446487304,8.835,,2020A&A...633A..99C
open cluster,Berkeley_78,211.788,9.603,4641.1,-3889.66973394184,-2410.56973054066,774.230033683757,3.07809453606172,9.45,,2020A&A...633A..99C
open cluster,Berkeley_79,31.178,0.909,2321.6,1986.02533792248,1201.73766431406,36.8307385057871,1.86390034052953,6.8,,2020A&A...633A..99C
open cluster,Berkeley_8,127.358,13.22,3580,-2114.7517928587,2770.18670192227,818.712703635359,4.81117751249976,9.3,,2020A&A...633A..99C
